artist,album,track,uri,time_signature,popularity_levels,album.release_year_category,artist.id,artist.genres,estimated_genre_type,genre_category
The Fall of Troy,Doppelganger,"Act One, Scene One",3oCJm7MMb8m7L3E2un7g4K,4,"(24,85]","(2002,2010]",5fuQrhMRYMtoO9uOlFad4P,post-hardcore|progressive post-hardcore|sasscore|screamo|swancore,post-hardcore,other
KNOWER,Think Thoughts,Gotta Be Another Way,4thvjgllSnRXMZ37gOAipp,4,"(1,24]","(2010,2015]",7fVp0A6oCMfiQJihMnY0SZ,la pop,pop,pop
ROSALÍA,El Mal Querer,BAGDAD - Cap.7: Liturgia,1zZ7vl1amOLI4GE5oUn0YB,4,"(24,85]","(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,r&b,other
Death Grips,Year Of The Snitch,Hahaha,6M339rFtF1tTdQPVrpHB1Z,4,"(24,85]","(2015,2022]",5RADpgYLOuS2ZxDq7ggYYH,escape room|experimental hip-hop|industrial hip-hop,experimental,other
Sonny Stitt Quartet,Tune-Up!/Constellation,Idaho,0gInttqzjywmtu5qP96YaY,4,"[0,1]","(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,jazz,jazz
Yuki Hayashi,"Tv Animation ""Junji Ito Collection"" Original Soundtrack",Paula Bell's - Piano Solo-,1XOs8X6Lzcd8lQ12xGXrQi,3,"[0,1]","(2015,2022]",3oGVQWQy7lgTMuTnKUZZNZ,anime score|japanese soundtrack,japanese,other
bohemianvoodoo,echoes,Adria Blue,5PLZNowM876Uy5et6zuBZq,3,"(24,85]","(2015,2022]",2pKjlyTAEzqUAFsQNCgmkS,japanese jazz|japanese jazz fusion|japanese post-rock,jazz,jazz
Death Grips,Year Of The Snitch,Dilemma,50vpmMn6YztmEqtCgOXA32,4,"(24,85]","(2015,2022]",5RADpgYLOuS2ZxDq7ggYYH,escape room|experimental hip-hop|industrial hip-hop,experimental,other
Lauren Sevian,Bliss,Bliss,4MlK932u9YkpNzlZG154wY,3,"[0,1]","(2015,2022]",0Y6aUM2yWtx0OEBMhtVjDv,jazz saxophone,jazz,jazz
Gary Burton,Crystal Silence,Falling Grace,40BP1fqnFk66AQTNpK47rB,4,"(24,85]","[1957,2002]",4iovNkf44dsELmo3E7XSKX,contemporary jazz|ecm-style jazz|jazz|jazz fusion|jazz vibraphone,jazz,jazz
John Coltrane,Both Directions At Once: The Lost Album,Untitled Original 11383 - Take 1,7aGpjo6SB59tpTiMlD1uvL,4,"(24,85]","(2015,2022]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,jazz,jazz
McCoy Tyner,Tender Moments,Utopia - Remastered,5cw3pXLP3GpcVuZTfv1UiB,4,"(1,24]","(2002,2010]",2EsmKkHsXK0WMNGOtIhbxr,contemporary post-bop|hard bop|jazz|jazz fusion|jazz piano|stride|uk contemporary jazz,jazz,jazz
Terell Stafford,Brotherlee Love,Petty Larceny,5ITlnfcHVHgPhX2oIaljHy,4,"(1,24]","(2010,2015]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,jazz,jazz
Anamanaguchi,Endless Fantasy,Prom Night,2kerqZxEIfdGlMy6BxseFy,4,"[0,1]","(2010,2015]",2UwJRAgSOi1zcLkvUNc8XL,bitpop|chiptune|indie game soundtrack|nintendocore,indie,indie
"Lester Young, Roy Eldridge & Vic Dickenson",Jazz Giants -56,Gigantic Blues,2jMcNLRV18kh1wswMhqySi,4,"[0,1]","(2002,2010]",0NKZIt0DlfPgRatwIcoI1A,,,Not Assigned
bôa,Get There,On the Wall,0QlEmPmAqPVgHKPQiM0GbV,4,"[0,1]","(2002,2010]",5jTtGLk1mGFMY5lQOvJYUj,,,Not Assigned
Flying Lotus,Cosmogramma,Do The Astral Plane,6psC59ooTxage8npmtg74G,4,"(24,85]","(2002,2010]",29XOeO6KIWxGthejQqn793,afrofuturism|alternative hip-hop|electronica|escape room|experimental hip-hop|glitch|glitch hop|hip-hop|intelligent dance music|jazztronica|psychedelic hip-hop|wonky,alternative,alternative
Sean Innit,"Japanese Boogie & Disco, Vol. 2",Tēpumashin No Dabumikkusu #1,0T4mSPkWJhymVVcb4bkkYB,4,"[0,1]","(2015,2022]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
The Dear Hunter,"Act II: The Meaning Of, And All Things Regarding Ms. Leading",The Death and the Berth,79uBFFgprkHSQg32hlFt7k,3,"[0,1]","(2002,2010]",51lE580QM13Anmb3mK2j1e,dreamo|progressive jazz fusion|progressive post-hardcore,jazz,jazz
The Cannonball Adderley Quintet,Cannonball Adderley Quintet In Chicago,Limehouse Blues,3MqB9UlKZc01rmzrHTvCMh,4,"[0,1]","[1957,2002]",2o346NHhUAlVxl5uXBVxK7,bebop|big band|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|soul jazz,jazz,jazz
Chewy Rubs,"Japanese Boogie & Disco, Vol. 2",Right Time,5My0VPCzp2MqZU5XdpzxPs,4,"[0,1]","(2015,2022]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Lauren Sevian,Bliss,Square One,0peHVsSXV7h5cJ0p0PsuHc,4,"[0,1]","(2015,2022]",0Y6aUM2yWtx0OEBMhtVjDv,jazz saxophone,jazz,jazz
Joe Henderson,Inner Urge,Isotope - Rudy Van Gelder Edition / 2004 Digital Remaster,4tmApkhSLqUAE7x70CVI2L,4,"(24,85]","(2002,2010]",3BG0nwVh3Gc7cuT4XdsLtt,avant-garde jazz|bebop|big band|contemporary jazz|contemporary post-bop|free jazz|hard bop|japanese jazz|jazz|jazz funk|jazz fusion|jazz saxophone|soul jazz,jazz,jazz
Sonny Rollins Quartet,Tenor Madness - Saxophone Colossus,Strode Rode,1dCqBTlrooJ8DV7wjCalh9,4,"[0,1]","(2002,2010]",2mlKlEmxOO3vb6DqopDh4H,bebop|jazz quartet,jazz,jazz
Kenny Garrett,Songbook,Sing a Song of Song,1YuCTj9wRtIPtIYZesNFjN,4,"(24,85]","[1957,2002]",0Vz0vgVrclNJlHBLrgjklY,bebop|contemporary jazz|contemporary post-bop|jazz|jazz fusion|jazz saxophone,jazz,jazz
Lee Morgan,Search For The New Land,Morgan The Pirate - Remastered,5Zg6efIbq9clWzaKG3qovP,3,"(1,24]","(2002,2010]",38C3okxv3fyyOIQUVPCdGX,bebop|big band|free jazz|hard bop|jazz|jazz trumpet|soul jazz,jazz,jazz
Lamb of God,Ashes Of The Wake,The Faded Line,1kPbgEAGrsC7LhdYPdoWZ5,4,"[0,1]","(2002,2010]",3JFsVIxOn7STeilPICkkB2,alternative metal|groove metal|melodic metalcore|metal|nu metal|virginia metal,alternative,alternative
Terell Stafford,New Beginnings,I Don't Wanna Be Kissed,7sp9GDac5kyucwMTR5ENYm,4,"[0,1]","(2002,2010]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,jazz,jazz
Charlie Parker,Best of the Complete Savoy & Dial Studio Recordings,Parker's Mood,7HVyQVKFkFOoNLkZZZZjgb,4,"[0,1]","[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,jazz,jazz
Bruno Mars,24K Magic,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,4,"(24,85]","(2015,2022]",0du5cEVh5yTK9QJze8zA0C,dance pop|pop,dance,dance
Nancy Wilson,Nancy Wilson/Cannonball Adderley,The Old Country,5DW1xv3m7sQ8gs3HoXkr5z,4,"(24,85]","[1957,2002]",2JfVCMa3FlvQRlLT5uH9zb,adult standards|lounge|vocal jazz,jazz,jazz
Yebit,My Journey,My Journey,67STgZHPb0ShricGZvb1dg,4,"(24,85]","(2015,2022]",7zdCvtTQdMCj37CuQxkyQf,k-indie,k-indie,other
Rayko,"Japanese Boogie & Disco, Vol. 2",Curious,78UyVZpDlyvCg7Qffoo6Jl,4,"[0,1]","(2015,2022]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Paul Desmond,The Best Of Paul Desmond,Romance De Amor,3XPcyIvGpY1KH2HVDQSVdu,4,"(1,24]","[1957,2002]",68l2i6GeNtwQlhKS59u5bu,bebop|bossa nova|cool jazz|jazz|jazz saxophone|vocal jazz,jazz,jazz
Death Grips,Year Of The Snitch,Disappointed,7lTm1mc8S5Nu4xH4CjhZYp,4,"(24,85]","(2015,2022]",5RADpgYLOuS2ZxDq7ggYYH,escape room|experimental hip-hop|industrial hip-hop,experimental,other
Juan Serrano,Plays Popular Music of Spain and the Old World,Alma de Dios (Cancion Hungara),2orNdUReMUsRxsWyBxumuS,4,"(1,24]","[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,guitar,other
Silversun Pickups,Carnavas,Waste It On,7yKUHamg6IXGlilnXaUeOh,4,"[0,1]","(2002,2010]",6qyi8X6MdP1lu6B1K6yh3h,alternative rock|indie rock|la indie|modern rock|rock,alternative,alternative
rü,terodesu,Paralisis,0QtahqeyTsYkXLV00Z1lKF,4,"[0,1]","(2015,2022]",1slGKMObSjFDHaNM5ILhSv,peruvian indie,indie,indie
Emily Remler,East To Wes,Hot House,2NXagqj73YoTEFfciy0ly9,4,"[0,1]","[1957,2002]",2KD1KC9SgUiYueJUmWTnNJ,jazz guitar,jazz,jazz
Dave Liebman,Solo (Live in New York),Roots / Trunk / Limbs / Branches / Twigs / Leaves (Live),5fqhBh9gwKhC4eCCNOgFBl,3,"[0,1]","(2010,2015]",429bUEZe2Hq5QJvO2CmhLn,avant-garde jazz|contemporary jazz|contemporary post-bop|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|swedish jazz|uk contemporary jazz,jazz,jazz
Rob Araujo,Nineteen,Nineteen,6xEHCWUvalb0fNYuAo591v,4,"(24,85]","(2015,2022]",6mWAKV1AAFvzxQr7uztRE9,neo r&b,r&b,other
John Coltrane,Both Directions At Once: The Lost Album,Impressions - Take 4,6AdtR9eQaNGUQMIKS6oQs5,3,"(1,24]","(2015,2022]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,jazz,jazz
What the Tango?!,Alt Mission,Ojos Que No Ven,53of1Jm1L6HLiRCH88N679,4,"[0,1]","(2010,2015]",1Rs2sifpDyJ0vJ2picQOUd,,,Not Assigned
Sonny Stitt Quartet,Tune-Up!/Constellation,Ray's Idea,27B2K2LHMWt45VUT6hcqnj,4,"[0,1]","(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,jazz,jazz
Chick Corea,Hot House,Strange Meadow Lark,4w7O6AwNoOLYQadUVqDq9b,4,"(1,24]","(2010,2015]",5olDKSsFhhmwh8UCWwKtpq,contemporary jazz|contemporary post-bop|ecm-style jazz|jazz|jazz fusion|jazz piano|uk contemporary jazz,jazz,jazz
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 9: No. 3 in B Major",0MP7v4VBcEw33pvtdeEPF9,4,"(1,24]","(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,classical,other
Ensiferum,Ensiferum,Goblin's Dance,7zb1Vv9KILRL7l0hdKUKe1,4,"(24,85]","[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,metal,other
The Mars Volta,Frances the Mute,The Widow,3kVtLfhhPnwtHmzhZpU2Yy,3,"[0,1]","(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,alternative,alternative
Charlie Parker,Charlie Parker With Strings,(You Came Along From) Out Of Nowhere - Take 1 / Alternate,6zKrsLO1pmKv7dmrvDKPCC,4,"[0,1]","(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,jazz,jazz
Judge Funk,"Japanese Boogie & Disco, Vol. 2",Shingo,6OsgFiH15CyRUYbc2MX3PC,4,"[0,1]","(2015,2022]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Terell Stafford,Brotherlee Love,Mr. Kenyatta,1Hd4RcqvacX8yQNtADPFSs,4,"(1,24]","(2010,2015]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,jazz,jazz
Lee Morgan,Search For The New Land,The Joker - Remastered,5NgqgpKQz0zjyERVrmY9hb,4,"(24,85]","(2002,2010]",38C3okxv3fyyOIQUVPCdGX,bebop|big band|free jazz|hard bop|jazz|jazz trumpet|soul jazz,jazz,jazz
Terell Stafford,New Beginnings,The Touch of Your Lips,48Vn2ii6NWnCPPLkS9Lf8x,4,"[0,1]","(2002,2010]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,jazz,jazz
Sonny Rollins Quartet,Tenor Madness - Saxophone Colossus,St. Thomas,6CjUE0eQa5zAnjyFi8ipPH,4,"[0,1]","(2002,2010]",2mlKlEmxOO3vb6DqopDh4H,bebop|jazz quartet,jazz,jazz
The Dear Hunter,"Act II: The Meaning Of, And All Things Regarding Ms. Leading",The Church and The Dime,4mPAYWtsCneopflIBhGsMy,3,"[0,1]","(2002,2010]",51lE580QM13Anmb3mK2j1e,dreamo|progressive jazz fusion|progressive post-hardcore,jazz,jazz
KNOWER,Think Thoughts,Things About You,7snRALM7X6I9cNR1vqdUjm,4,"(1,24]","(2010,2015]",7fVp0A6oCMfiQJihMnY0SZ,la pop,pop,pop
Charlie Parker,Bird - Original Motion Picture Soundtrack,Ko Ko,4FSDfXVrRDWyVYnSKVYEGw,4,"(24,85]","[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,jazz,jazz
Charlie Parker,Charlie Parker With Strings,I Didn't Know What Time It Was,6oCdIcwnSQQ6EE4d3q2aMZ,3,"[0,1]","(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,jazz,jazz
bôa,Get There,Angry,2QEghGbQSBp4ShqcfmyKUm,4,"[0,1]","(2002,2010]",5jTtGLk1mGFMY5lQOvJYUj,,,Not Assigned
Manchester Orchestra,Mean Everything To Nothing,Everything To Nothing,6Nyje8hnMHKNJI5t7Gsl32,3,"(24,85]","(2002,2010]",5wFXmYsg3KFJ8BDsQudJ4f,indie rock,rock,other
Portugal. The Man,The Satanic Satanist,People Say,4uf5rm43PiWhKjwytMwmAc,4,"[0,1]","(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,alternative,alternative
Terence Blanchard,Jazz in Film,Clockers,2qR8PNUtsLwLYjqBlU15Pj,3,"(1,24]","[1957,2002]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Donald Harrison,Quantum Leap,E=mc2,2bRNiFJu7d06czDTrIVzfL,4,"[0,1]","(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,jazz,jazz
The Flashbulb,Hardscrabble,Last Bank,1A2w5XsHtx3P6YbVRRRIu7,4,"(1,24]","(2010,2015]",6mMCSCuTbGU6kNr4303LwH,breakcore|drill and bass|intelligent dance music,dance,dance
John Coltrane,Giant Steps,Cousin Mary,1WHR4UpQNFysgxJV5uaxMi,4,"[0,1]","[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,jazz,jazz
Charlie Parker,Charlie Parker With Strings,Autumn In New York,55DOGFgIwi6xwY2dRzlYog,3,"[0,1]","(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,jazz,jazz
Lauren Sevian,Bliss,Evergreen,2mqcZU1I1MYFvyhX4zLaeR,3,"[0,1]","(2015,2022]",0Y6aUM2yWtx0OEBMhtVjDv,jazz saxophone,jazz,jazz
Branford Marsalis Quartet,Requiem,16th St. Baptist Church,3jk0eBYadaKnngFp4gbJ8O,5,"[0,1]","[1957,2002]",795yvukGj0UOfcP8uftDq9,jazz quartet,jazz,jazz
The Cannonball Adderley Quintet,Cannonball Adderley Quintet In Chicago,You're A Weaver Of Dreams,1dWxZBpyJ0ZkmgEqSFTiYQ,4,"[0,1]","[1957,2002]",2o346NHhUAlVxl5uXBVxK7,bebop|big band|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|soul jazz,jazz,jazz
ROSALÍA,El Mal Querer,DI MI NOMBRE - Cap.8: Éxtasis,2Sfl7odHUmG7qc8SbqUyzE,4,"(24,85]","(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,r&b,other
Portugal. The Man,The Satanic Satanist,Lovers In Love,2sCtenuotIMHvYPb6foXqC,4,"[0,1]","(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,alternative,alternative
Slint,Spiderland,Breadcrumb Trail,65ym1HrzBDTUuHbkBotBUQ,4,"[0,1]","[1957,2002]",4IwOItqRhsIoRuD5HP4vyC,alternative rock|art rock|dream pop|experimental|experimental rock|indie rock|louisville underground|math rock|post-hardcore|post-punk|post-rock|slowcore,alternative,alternative
Tina Guo,Game On!,The Witcher 3: Wild Hunt (feat. Einar Selvik),1nw36sVecwFWiZNaezI5Bb,4,"(24,85]","(2015,2022]",46T4yCHjQfVxokuATj1SiV,cello,cello,other
Lamb of God,Ashes Of The Wake,One Gun,178fHPvgX2zLkHO9g9As9N,4,"[0,1]","(2002,2010]",3JFsVIxOn7STeilPICkkB2,alternative metal|groove metal|melodic metalcore|metal|nu metal|virginia metal,alternative,alternative
Ensiferum,Ensiferum,Old Man - Demo '97,1ZraCUe8xLKZNHsUg3psQ0,4,"(1,24]","[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,metal,other
Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Garbage Truck,5mjNG7BYMul8fElJ4KHxdf,4,"[0,1]","(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Duke Ellington,Jazz in Film,Degas' Racing World,5gO5qfHkuCDd6wK8pfVAOi,3,"(1,24]","[1957,2002]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 32: No. 2 in A-Flat Major",7zdDWl1PWslCMUp8agPs0H,3,"(1,24]","(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,classical,other
Money Chicha,Echo en Mexico,Echo en Mexico,01kpcBNsQMDjkmIBbSHCrk,4,"(24,85]","(2015,2022]",3fsyG1yskjAgNCPPfIUBcE,chicha|latin afrobeat,chicha,other
The Mars Volta,Frances the Mute,Tarantism,0x974VT56EUZ1vouUKvunI,4,"[0,1]","(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,alternative,alternative
Alexa Tarantino,Crossing Paths,Line Up,6DNzArBp9QKblV5ZH9zeob,4,"[0,1]","(2010,2015]",4iP863xgxxSQUbKm7SVwXh,straight-ahead jazz,jazz,jazz
Willie Jones III,Groundwork,Groundwork,0ihtpXrXfqwayAvljnZXKl,4,"[0,1]","(2010,2015]",06zKa5bEBIn8j0iUdCR6cX,jazz drums|straight-ahead jazz,jazz,jazz
John Coltrane Sextet,Blue Train,I'm Old Fashioned,0NTN3nHKtdYrrbcHM5TsJP,4,"[0,1]","(2002,2010]",05TV25sw3rO4b7QUjcQcF2,spiritual jazz,jazz,jazz
Benny Golson Quintet,Domingo,Domingo,1p9BGDH7GjXSfmRMVMxkRg,4,"[0,1]","[1957,2002]",3H6wOSefdMFkMwLPv7S0tF,,,Not Assigned
MGMT,Congratulations,Lady Dada's Nightmare,4tQQ5NSnFrZXTb8BoMclIA,4,"(24,85]","(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,alternative,alternative
Charlie Parker,Bird - Original Motion Picture Soundtrack,Laura,5YIhyj0uiGSJPLARP7nzte,4,"(24,85]","[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,jazz,jazz
ROSALÍA,El Mal Querer,MALDICIÓN - Cap.10: Cordura,5IIXMynH8cxC8is6MaqdF7,3,"(24,85]","(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,r&b,other
The Delgados,Hate,The Light Before We Land,3snqzY7FHwIMGsOsyiTMDr,3,"[0,1]","[1957,2002]",4wavWMHhIiUXxwCuWsHzXo,britpop|scottish indie,indie,indie
Donald Harrison,The Chosen,The Chosen,2hnLkbXOfOTrOhuJxIZErm,3,"[0,1]","(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,jazz,jazz
Venetian Snares,Detrimentalist,Koonut-Kaliffee,0KSoK19ylvTvahfsDu0EBY,4,"[0,1]","(2002,2010]",7eKIP3IoPoUAZgZuvMM6hf,braindance|breakcore|drill and bass|hardcore techno|intelligent dance music,dance,dance
Macross 82-99,CHAM!,Fun Tonight,4MmO631CdxuFOm18UVbhkp,4,"(24,85]","(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,bass,other
Dave Liebman,Solo (Live in New York),Spring '82 / Saint Candle / Marriage of the Heavenly Man (Live),6G6bODAsmu1ebQsgmCAyzd,4,"[0,1]","(2010,2015]",429bUEZe2Hq5QJvO2CmhLn,avant-garde jazz|contemporary jazz|contemporary post-bop|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|swedish jazz|uk contemporary jazz,jazz,jazz
Charles McPherson,Siku Ya Bibi,For Heaven's Sake,5IJsMkWLk5JWzWFipxjeTB,4,"[0,1]","[1957,2002]",6iRat96avb9tai5DCUZ7qf,,,Not Assigned
"Jose Luis ""Pepe"" Motta",Cuadro De Amigos,Yo Te Bendigo,0aJ17aiEK8AeuRHo7SSP6P,4,"[0,1]","(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
VHS Head,Trademark Ribbons of Gold,Set Pieces,2hTPCYdjRkGw5gtK9Eoxk2,4,"[0,1]","(2002,2010]",4yeeydDo3JBOENa72J7KdV,vaporwave,vaporwave,other
Macross 82-99,CHAM!,Lost Without You,0pgv4dwvd3j15Gk5nHxXtG,4,"(24,85]","(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,bass,other
Tina Guo,Game On!,Super Mario Bros.,7HgjBaplhOX93Ji1bPVUOi,4,"(1,24]","(2015,2022]",46T4yCHjQfVxokuATj1SiV,cello,cello,other
DJ Shadow,The Mountain Will Fall,Nobody Speak,2A9rFFPwsnhusCh8ZMBvYY,4,"[0,1]","(2015,2022]",5CE2IfdYZEQGIDsfiRm8SI,big beat|downtempo|electronica|hip-hop|trip hop|turntablism,big,other
RATKING,So It Goes,Remove Ya,4KujDM5UBoYzEmu8xclUpf,4,"[0,1]","(2010,2015]",2xtXCUTxmekNFB8oIYuOfe,escape room,escape,other
DJ Shadow,The Mountain Will Fall,Three Ralphs,2Dn9IDJjTexNM9lNPqlx1O,4,"[0,1]","(2015,2022]",5CE2IfdYZEQGIDsfiRm8SI,big beat|downtempo|electronica|hip-hop|trip hop|turntablism,big,other
Shinsei Kamattechan,Minna Sine,jibun rashiku,3Ii65voXdoiqbrZowJVWc1,4,"[0,1]","(2002,2010]",1ZnuqrjIR4q8zhgriUYsSo,japanese alternative rock,alternative,alternative
Park So Eun,일기,사랑받고 싶어라,7FM2wnGOxnOsqj7cKQnre0,4,"(1,24]","(2015,2022]",20gFWTh2tofhLIjyn2fHeG,k-indie|korean indie folk,indie,indie
T. Rex,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Teenage Dream,1x1GWjkC2ND0Z58JIvY0py,4,"[0,1]","(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,,Not Assigned
Jane's Addiction,Nothing's Shocking,Standing in the Shower...Thinking,7DzT745Oi9NI016FEkjWNa,4,"(24,85]","[1957,2002]",02NfyD6AlLA12crYzw5YcR,alternative metal|alternative rock|blues rock|funk metal|funk rock|grunge|nu metal|permanent wave|pop rock|rap rock|rock,alternative,alternative
Ensiferum,Ensiferum,Old Man (Väinämöinen),3XQLHNw8tMEmw9Yi4PKpux,4,"(24,85]","[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,metal,other
Macross 82-99,CHAM!,I'm Sorry,0mkzK5gwJQQ8WZWvGI87A1,4,"(1,24]","(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,bass,other
The Mars Volta,Frances the Mute,Con Safo,7FgcQwCxZMakAIxaFJcvSJ,3,"[0,1]","(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,alternative,alternative
bohemianvoodoo,echoes,Chill Out,3TvCJ0ptiKFeuGBBFz9kXS,4,"(1,24]","(2015,2022]",2pKjlyTAEzqUAFsQNCgmkS,japanese jazz|japanese jazz fusion|japanese post-rock,jazz,jazz
MGMT,Oracular Spectacular,Future Reflections,0USruADoPffR0n8VHcRJ3r,4,"(24,85]","(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,alternative,alternative
Danny Janklow,Worlds Collide,Pi Day,4W3PkZMXokLD1WxaQnMVcI,4,"[0,1]","(2015,2022]",5tGErdVuglvOkSlTo4scnt,,,Not Assigned
Sonny Stitt Quartet,Tune-Up!/Constellation,Casbah,2m8H3oIDeLelYpJqRrQmtt,4,"[0,1]","(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,jazz,jazz
John Coltrane,My Favorite Things,Summertime,53kXQByrhQG2KyxfsJ2aog,4,"(1,24]","[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,jazz,jazz
Benny Golson Quintet,Domingo,Thinking Mode,5fWTDL4RByWB3xDSz4LNcv,4,"[0,1]","[1957,2002]",3H6wOSefdMFkMwLPv7S0tF,,,Not Assigned
Frédéric Chopin,Chopin Nocturnes,"Nocturne in C-Sharp Minor, B. 49: Lento con gran espressione",6Nn9ZK1zVMuFtVJBY02NTv,3,"(1,24]","(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,classical,other
Juan Serrano,At the World's Fair,Almoaci (Granaina),0iNMvHGSBv08Y5I13fMOUG,4,"(1,24]","[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,guitar,other
Anamanaguchi,Endless Fantasy,In The Basement,2tjsTHR7Det4ckieG47frW,4,"[0,1]","(2010,2015]",2UwJRAgSOi1zcLkvUNc8XL,bitpop|chiptune|indie game soundtrack|nintendocore,indie,indie
Portugal. The Man,The Satanic Satanist,The Woods,6GH0QZggGrLjnrSrcHChdb,4,"[0,1]","(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,alternative,alternative
Donald Harrison,Quantum Leap,Young MJ,4ebKackkMMMqba8CmQsKSb,4,"[0,1]","(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,jazz,jazz
Willie Jones III,Groundwork,Charity,42PaRqPL1pZzvGpXpSdOmA,3,"[0,1]","(2010,2015]",06zKa5bEBIn8j0iUdCR6cX,jazz drums|straight-ahead jazz,jazz,jazz
