duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album.release_year,artist.popularity,artist.number_of_followers
258360,0,0.355,0.584,-8.778,0.0352,0.0567,0.00843,0.299,0.21,94.491,2007,47,144710
400333,1,0.428,0.14,-16.586,0.04,0.924,0.6,0.108,0.244,83.745,2008,0,1738944
154826,26,0.641,0.132,-16.273,0.056,0.778,1.62e-06,0.23,0.379,62.627,1962,59,192779
233413,59,0.74,0.854,-2.209,0.0525,0.0783,0.000532,0.253,0.856,114.029,2022,68,2656743
256466,17,0.516,0.306,-15.786,0.0356,0.81,0.305,0.178,0.496,138.777,1959,56,236687
130413,30,0.15,0.773,-8.25,0.0774,0.054,0.272,0.141,0.0388,146.692,2010,57,714382
444040,0,0.53,0.364,-12.574,0.0507,0.805,0.448,0.0933,0.524,147.637,2008,0,1738944
237680,58,0.226,0.891,-5.531,0.0702,0.000631,9.75e-06,0.225,0.511,167.876,2005,46,150901
231199,0,0.348,0.344,-11.286,0.0337,0.969,0.0915,0.128,0.313,117.026,2015,53,540626
208308,0,0.821,0.809,-8.288,0.196,0.0274,0.128,0.307,0.285,101.016,2016,62,540941
486120,0,0.373,0.0439,-18.224,0.044,0.989,0.792,0.103,0.162,83.236,2014,21,1719
205893,34,0.457,0.874,-3.425,0.0273,0.0359,4.33e-05,0.321,0.559,81.943,2011,65,1348978
560533,0,0.517,0.344,-14.046,0.0424,0.748,0.4,0.172,0.439,62.415,1993,0,44
210146,0,0.395,0.421,-9.739,0.0386,0.939,0.207,0.311,0.355,128.693,2015,53,540626
479560,30,0.579,0.0955,-20.143,0.0456,0.94,0.00971,0.0978,0.241,110.179,1965,47,126668
177973,0,0.381,0.94,-2.155,0.0912,0.00419,4.11e-06,0.164,0.445,145.214,2010,54,123161
128573,2,0.508,0.622,-5.615,0.0469,0.494,0.832,0.0856,0.405,140.058,2010,11,3063
409173,25,0.531,0.498,-12.655,0.0818,0.784,0.00169,0.212,0.752,93.374,1965,47,126668
544826,33,0.607,0.063,-15.438,0.056,0.717,0.437,0.11,0.186,126.76,1959,35,114067
176156,42,0.703,0.974,-5.406,0.21,0.226,0,0.375,0.634,117.35,2018,60,747307
285033,1,0.46,0.562,-8.747,0.0389,0.757,0.328,0.0888,0.766,89.104,2018,6,379
220920,46,0.521,0.289,-16.915,0.0302,0.54,0.564,0.111,0.289,99.997,2016,44,98561
281533,2,0.352,0.639,-12.206,0.0432,0.41,0.0618,0.116,0.674,133.864,2015,24,1587
273760,0,0.668,0.391,-14.785,0.0633,0.7,0.824,0.0701,0.766,119.32,2008,38,62463
455546,15,0.492,0.921,-2.99,0.0806,0.0106,0.00113,0.0676,0.545,123.521,2016,43,115778
190344,28,0.604,0.558,-7.846,0.0322,0.00557,0.81,0.167,0.43,144.978,2015,52,190966
152840,34,0.511,0.841,-4.68,0.177,0.000969,0.936,0.201,0.343,154.063,2010,57,714382
251613,27,0.671,0.769,-9.139,0.035,0.0732,0.916,0.158,0.338,139.982,2012,41,49926
231201,0,0.512,0.407,-6.545,0.0567,0.86,0,0.717,0.332,108.992,2010,0,1738944
581866,20,0.343,0.391,-13.759,0.0394,0.535,0.00357,0.312,0.572,198.707,1961,65,1480095
277539,0,0.325,0.723,-5.556,0.0423,0.00473,0.602,0.164,0.167,97.105,2013,51,173496
336293,7,0.532,0.38,-15.154,0.0545,0.903,0.482,0.139,0.636,144.731,2004,51,113064
249760,0,0.552,0.382,-11.804,0.0423,0.722,0.528,0.0946,0.572,135.89,1993,0,44
481826,19,0.392,0.631,-13.587,0.0764,0.212,0.00174,0.247,0.559,134.606,2018,65,1480095
99178,0,0.585,0.272,-18.762,0.901,0.904,0,0.238,0.498,167.467,2015,35,9673
59114,0,0.514,0.587,-12.074,0.0457,2.37e-05,0.938,0.0911,0.919,97.027,2013,51,173496
403640,45,0.588,0.4,-11.914,0.036,0.851,0.352,0.11,0.468,113.615,1959,56,236687
148826,2,0.506,0.814,-6.271,0.172,0.335,0.568,0.13,0.345,125.034,2010,11,3063
275693,0,0.472,0.49,-7.974,0.0318,0.203,0.0282,0.158,0.408,79.698,2010,0,1738944
221014,48,0.572,0.401,-6.067,0.0255,0.543,0.000134,0.117,0.206,139.769,2019,60,1517418
195456,0,0.349,0.194,-13.116,0.0283,0.905,4.57e-06,0.0972,0.0751,145.024,2018,0,108
282160,30,0.549,0.739,-5.673,0.0424,0.000144,3.53e-05,0.0832,0.577,128.397,2009,62,482388
272200,0,0.362,0.359,-9.824,0.0281,0.877,0.216,0.215,0.153,150.182,2002,30,18693
353186,4,0.376,0.32,-17.683,0.0483,0.729,0.853,0.0889,0.916,128.614,1965,34,2830
273760,7,0.411,0.706,-7.948,0.0625,0.378,0.211,0.162,0.176,88.581,2015,38,36295
199640,10,0.57,0.419,-12.353,0.0519,0.696,0.00282,0.0746,0.639,127.789,1988,53,540626
134906,5,0.609,0.504,-11.298,0.0556,0.281,0.923,0.0824,0.919,165.028,2012,41,49926
262133,31,0.426,0.71,-6.752,0.0443,0.0564,0.000596,0.0799,0.346,140.105,2011,65,1348978
390306,0,0.775,0.711,-11.719,0.0704,0.148,0.804,0.0757,0.907,106.547,2010,22,5145
250542,0,0.552,0.703,-7.867,0.065,0.055,0.729,0.118,0.363,182.999,2016,62,540941
489306,5,0.586,0.441,-9.726,0.072,0.7,0.909,0.311,0.685,106.275,2015,26,2980
184920,27,0.224,0.788,-6.387,0.0777,0.000284,0.792,0.337,0.402,91.737,2017,49,57563
282066,19,0.241,0.0261,-24.894,0.0469,0.992,0.901,0.0757,0.0388,67.786,1973,39,44896
174160,2,0.842,0.588,-4.532,0.368,0.166,0.624,0.088,0.592,130.077,2010,11,3063
211000,7,0.826,0.795,-4.859,0.0627,0.141,0.758,0.647,0.871,119.954,2010,11,3063
179879,0,0.273,0.344,-10.3,0.0312,0.778,0.0723,0.191,0.158,103.701,2015,53,540626
334782,19,0.21,0.571,-6.554,0.0398,0.373,0.756,0.0855,0.0844,138.042,2016,37,88698
425373,1,0.471,0.304,-12.957,0.0302,0.816,0.0685,0.0954,0.363,132.802,2003,26,2980
235000,16,0.248,0.672,-5.146,0.0344,0.168,0.117,0.245,0.768,102.953,2015,38,36295
429333,0,0.642,0.386,-9.7,0.0316,0.403,7.5e-05,0.671,0.363,119.906,2007,47,144710
63115,0,0.535,0.178,-21.891,0.357,0.874,0,0.35,0.258,80.696,2015,35,9673
529640,0,0.34,0.466,-12.709,0.0391,0.475,0.304,0.109,0.426,167.081,2010,22,5145
443960,1,0.614,0.379,-8.442,0.0339,0.607,0.0587,0.0803,0.377,121.094,2003,26,2980
203266,18,0.598,0.651,-14.316,0.0313,0.000235,0.528,0.0815,0.39,157.998,2016,44,98561
419680,16,0.402,0.278,-14.482,0.0445,0.993,0.927,0.103,0.246,87.111,2012,51,313664
245173,0,0.572,0.92,-6.738,0.0416,0.231,0.234,0.0983,0.684,112.067,2001,63,261659
248373,0,0.454,0.696,-9.288,0.0295,0.432,0.00858,0.218,0.413,171.838,2005,63,261659
269095,0,0.396,0.71,-6.907,0.204,0.00337,0.77,0.0698,0.128,196.246,2016,62,540941
408400,0,0.438,0.505,-11.954,0.0342,0.547,0.101,0.128,0.437,76.814,1993,0,44
300746,41,0.29,0.783,-7.152,0.0894,0.00796,0.0384,0.318,0.181,117.901,2005,46,150901
235285,21,0.629,0.83,-6.231,0.133,0.0175,0.337,0.0889,0.561,140.173,2011,37,88698
182657,63,0.707,0.36,-8.89,0.0499,0.737,6.97e-05,0.0977,0.358,80.055,2018,85,6547564
214950,42,0.561,0.963,-4.833,0.0529,0.157,0.209,0.0974,0.506,128.449,2018,60,747307
267280,0,0.46,0.608,-10.88,0.0341,0.535,0.0449,0.198,0.607,141.167,2007,42,3881
116173,0,0.509,0.0503,-24.104,0.0452,0.986,0.963,0.131,0.205,66.004,2018,60,91509
306413,26,0.468,0.712,-9.524,0.0325,0.763,0.903,0.91,0.37,108.709,2017,30,25392
233588,40,0.361,0.758,-5.52,0.0699,0.461,1.46e-05,0.934,0.0924,150.323,2018,60,747307
270801,0,0.459,0.224,-12.5,0.0405,0.967,0.868,0.124,0.221,102.872,2018,6,379
158893,28,0.369,0.252,-18.54,0.0378,0.976,0.89,0.113,0.381,115.665,1973,39,44896
341213,38,0.429,0.368,-14.071,0.0404,0.706,1.96e-06,0.294,0.596,111.348,2018,65,1480095
450946,7,0.483,0.513,-10.554,0.0355,0.84,0.302,0.0928,0.389,135.372,2004,51,113064
535573,2,0.619,0.326,-11.235,0.046,0.799,0.836,0.0371,0.446,129.939,2015,26,2980
227808,0,0.599,0.773,-4.274,0.165,0.00833,4.11e-05,0.32,0.724,123.96,2013,51,173496
410240,0,0.482,0.784,-11.241,0.0739,0.763,0.000781,0.166,0.749,133.434,2008,0,314
188826,0,0.629,0.665,-8.848,0.0352,0.0219,1.47e-05,0.264,0.408,134.031,2005,63,261659
237920,47,0.722,0.828,-3.227,0.19,0.0505,0,0.114,0.275,117.693,2010,57,714382
388874,0,0.512,0.504,-9.818,0.0373,0.663,0.418,0.111,0.603,171.309,2017,0,1738944
38133,0,0.172,0.134,-15.409,0.0354,0.933,0.969,0.19,0.0368,107.961,2007,47,144710
280226,0,0.422,0.506,-12.187,0.0498,0.728,6.24e-05,0.0945,0.699,160.672,1959,35,34396
488135,0,0.781,0.645,-12.479,0.0558,0.00551,0.617,0.194,0.741,117.987,2017,0,1738944
278958,0,0.386,0.362,-10.536,0.0293,0.881,0.762,0.265,0.317,81.158,2018,6,379
556226,32,0.525,0.586,-9.888,0.0441,0.456,0,0.226,0.583,96.835,2004,43,109328
318666,0,0.447,0.529,-8.216,0.0359,0.598,0.0176,0.142,0.833,129.407,2010,35,8929
442466,35,0.406,0.611,-10.415,0.0323,0.31,0.419,0.176,0.541,108.442,1997,35,56427
391586,17,0.439,0.522,-9.882,0.0427,0.757,0.0019,0.0891,0.526,174.665,2007,47,126668
277226,0,0.274,0.987,-3.23,0.195,0.000915,0.0162,0.342,0.0943,170.398,2004,65,1735533
300706,1,0.549,0.249,-13.624,0.0393,0.781,0.0428,0.17,0.437,135.287,2003,26,2980
203666,0,0.632,0.113,-10.091,0.0435,0.968,0.00353,0.11,0.473,62.8,2002,53,540626
206693,85,0.853,0.56,-4.961,0.0406,0.013,0,0.0944,0.86,134.066,2016,89,45443239
181360,33,0.578,0.136,-14.223,0.04,0.798,0,0.182,0.224,126.297,1962,59,192779
203285,32,0.668,0.546,-8.137,0.037,0.804,4.62e-06,0.11,0.528,80.99,2022,34,10593
390796,0,0.802,0.583,-9.909,0.0664,0.00716,0.322,0.0674,0.585,113.013,2017,0,1738944
576733,13,0.371,0.265,-20.754,0.032,0.885,0.802,0.107,0.403,151.29,1972,54,132833
201174,37,0.5,0.993,-3.59,0.233,0.00636,1.12e-05,0.05,0.154,117.835,2018,60,747307
239666,5,0.454,0.181,-19.302,0.0805,0.836,0.83,0.0887,0.501,121.346,1965,34,2830
253600,0,0.345,0.914,-4.726,0.0924,0.00952,0.000294,0.167,0.392,122.199,2007,57,591926
130344,0,0.439,0.458,-12.906,0.0418,0.573,0.909,0.0854,0.625,151.894,2018,13,602
341400,0,0.36,0.309,-20.971,0.0337,0.573,0.176,0.135,0.658,143.677,1988,32,16985
684296,0,0.407,0.211,-10.291,0.223,0.986,0.64,0.695,0.277,83.585,2015,35,9673
283200,38,0.487,0.787,-11.323,0.0945,0.761,0.871,0.109,0.424,74.916,2018,38,28487
220226,16,0.43,0.504,-12.695,0.0705,0.0324,0.00161,0.115,0.732,91.404,2018,65,1480095
233882,0,0.573,0.511,-8.172,0.0333,0.166,0.000283,0.108,0.463,123.007,2013,0,36
237186,0,0.466,0.542,-10.515,0.0374,0.725,8.68e-06,0.0577,0.636,169.31,2007,42,3881
423426,5,0.322,0.198,-17.794,0.0389,0.993,0.901,0.122,0.0484,88.255,2012,51,313664
287693,15,0.293,0.0252,-26.122,0.0369,0.986,0.901,0.0939,0.167,75.786,2016,74,2898005
269546,25,0.424,0.965,-3.178,0.0717,4.02e-06,0.927,0.374,0.436,115.058,2000,47,285115
350880,0,0.236,0.658,-6.059,0.0349,0.628,0.00927,0.276,0.106,106.223,2005,54,589172
208106,0,0.415,0.356,-9.862,0.0334,0.953,0.467,0.111,0.335,115.365,2015,53,540626
397777,0,0.881,0.604,-9.738,0.0595,0.0109,0.341,0.124,0.953,108.016,2017,0,1738944
445893,5,0.631,0.498,-9.344,0.0352,0.627,0.911,0.112,0.618,93.115,2015,26,2980
304453,27,0.595,0.503,-8.81,0.0426,0.834,0.00966,0.0785,0.74,133.568,2007,47,126668
359360,1,0.428,0.452,-10.312,0.047,0.541,0.601,0.124,0.525,79.968,2003,26,2980
410920,0,0.55,0.515,-9.812,0.0421,0.636,0.514,0.105,0.74,111.687,2010,35,8929
297813,0,0.299,0.838,-6.886,0.0574,0.0168,0.00407,0.121,0.28,119.986,2007,47,144710
157951,19,0.703,0.962,-4.797,0.148,0.00603,0.598,0.0408,0.966,166.027,2011,37,88698
258800,39,0.449,0.697,-9.96,0.0721,0.282,0.00599,0.284,0.799,151.486,1988,53,540626
194386,0,0.269,0.415,-7.689,0.0315,0.814,0.0212,0.299,0.523,85.239,2015,53,540626
222400,0,0.299,0.925,-5.914,0.139,0.00161,0.000211,0.133,0.426,184.219,2005,63,261659
337680,34,0.478,0.63,-5.269,0.0363,0.0102,0.00919,0.113,0.215,138.924,2009,62,482388
179360,0,0.516,0.755,-5.926,0.03,0.0245,1.18e-05,0.784,0.66,159.995,2009,65,1348978
481360,5,0.378,0.406,-12.503,0.0329,0.448,0.934,0.141,0.593,151.898,1999,0,1738944
247426,0,0.573,0.434,-11.607,0.0565,0.458,0.785,0.217,0.536,79.935,2010,22,5145
219626,5,0.572,0.902,-6.791,0.0861,0.00167,0.825,0.117,0.492,164.977,2012,41,49926
349533,0,0.529,0.354,-15.427,0.0546,0.473,0.00371,0.144,0.443,111.434,1960,65,1480095
211452,0,0.299,0.404,-7.433,0.03,0.768,0.535,0.0776,0.257,87.654,2015,53,540626
381914,0,0.42,0.192,-15.323,0.0413,0.966,0.878,0.101,0.132,79.393,2018,6,379
583706,1,0.599,0.385,-11.928,0.0693,0.708,0.922,0.0947,0.133,96.234,1999,34,18212
334640,0,0.537,0.157,-13.81,0.0377,0.84,0.00644,0.0941,0.355,88.317,1959,35,34396
162376,64,0.794,0.534,-6.47,0.131,0.885,5.18e-05,0.314,0.547,91.871,2018,85,6547564
193960,0,0.518,0.876,-5.689,0.0816,0.594,0.0163,0.111,0.693,150.843,2009,65,1348978
355533,0,0.231,0.44,-16.609,0.0408,0.0106,0.121,0.0947,0.195,180.681,1991,42,157593
168893,31,0.196,0.891,-5.37,0.0767,0.0134,0.681,0.205,0.196,89.129,2017,49,57563
239293,0,0.489,0.995,-4.365,0.0745,0.00135,0.000562,0.337,0.168,99.305,2004,65,1735533
388946,18,0.171,0.918,-4.059,0.0583,8.6e-06,0.0612,0.0938,0.208,74.669,2000,47,285115
103880,0,0.494,0.839,-4.458,0.127,0.299,0,0.467,0.668,133.481,2010,0,1738944
417200,4,0.334,0.192,-14.055,0.0427,0.763,0.87,0.104,0.206,200.804,1999,0,1738944
294986,12,0.338,0.116,-16.771,0.0495,0.993,0.899,0.105,0.202,168.932,2016,74,2898005
257462,27,0.496,0.8,-7.411,0.0319,0.00376,0.941,0.798,0.519,125.783,2016,19,6340
400106,0,0.254,0.963,-4.089,0.197,0.000133,0.331,0.898,0.144,129.137,2005,54,589172
299720,0,0.539,0.0948,-18.427,0.0513,0.987,0.878,0.121,0.677,131.08,2014,21,1719
387626,0,0.409,0.242,-19.849,0.0346,0.903,0.684,0.316,0.214,100.701,2015,24,1587
478266,1,0.472,0.132,-14.304,0.0348,0.969,0.865,0.0989,0.367,79.939,2010,10,1412
477733,0,0.41,0.426,-13.603,0.0356,0.692,0.648,0.134,0.593,132.089,1993,0,44
271280,32,0.354,0.477,-7.89,0.0303,0.568,0.911,0.196,0.0508,77.97,2010,75,2681980
211040,32,0.272,0.322,-12.189,0.0307,0.85,0.87,0.354,0.238,84.395,1988,53,540626
175254,51,0.439,0.31,-8.118,0.0416,0.727,1.25e-06,0.112,0.372,103.993,2018,85,6547564
330866,0,0.201,0.544,-5.616,0.0342,0.134,0.000408,0.0948,0.113,138.11,2002,30,18693
334746,0,0.535,0.51,-9.217,0.0387,0.185,0.476,0.229,0.357,115.949,2008,22,5145
294733,0,0.601,0.992,-2.743,0.182,0.0236,0.27,0.0392,0.608,157.562,2008,37,98895
162461,54,0.612,0.938,-7.253,0.0562,2.51e-05,0.717,0.329,0.595,129.994,2015,52,190966
579264,0,0.455,0.171,-12.264,0.168,0.99,0.539,0.819,0.398,93.98,2015,35,9673
304457,0,0.487,0.25,-12.383,0.0382,0.855,0.456,0.12,0.207,118.01,1991,10,1884
153994,0,0.536,0.409,-9.366,0.0367,0.648,0.915,0.701,0.524,109.429,2010,0,1738944
156000,1,0.58,0.926,-5.133,0.191,0.27,0.0187,0.436,0.269,139.988,2010,11,3063
82200,26,0.81,0.512,-10.306,0.037,0.0619,0.798,0.116,0.328,99.999,2015,52,190966
230400,17,0.736,0.715,-6.646,0.0481,0.0435,0.893,0.18,0.683,109.95,2017,49,57563
195965,0,0.621,0.814,-5.937,0.154,0.0405,0.00274,0.263,0.304,160.066,2016,62,540941
188824,0,0.485,0.92,-4.118,0.415,0.147,0,0.194,0.448,127.809,2014,27,31260
216999,0,0.51,0.408,-12.271,0.0693,0.0627,0.823,0.275,0.156,136.366,2016,62,540941
338106,0,0.281,0.939,-4.067,0.127,4.58e-05,0.00525,0.0815,0.592,138.454,2010,54,123161
282412,11,0.197,0.435,-4.2,0.0347,0.459,0,0.138,0.117,56.371,2018,28,5807
345613,0,0.362,0.908,-4.792,0.125,0.0217,4.99e-05,0.579,0.564,126.905,2010,0,1738944
185160,35,0.506,0.972,-8.92,0.0641,0.0201,0.767,0.371,0.447,112.269,1988,57,1258991
332706,28,0.103,0.879,-3.092,0.0572,6.98e-06,0.41,0.118,0.305,157.29,2000,47,285115
152000,18,0.164,0.321,-15.289,0.049,0.000479,0.757,0.302,0.0347,102.447,2015,52,190966
228466,0,0.14,0.983,-3.277,0.312,0.00801,0.281,0.653,0.117,181.874,2005,54,589172
409853,21,0.602,0.631,-10.14,0.0387,0.666,0.91,0.971,0.674,95.428,2017,30,25392
240253,41,0.512,0.978,-4.02,0.0963,0.0832,0.0445,0.37,0.494,140.022,2007,75,2681980
335240,0,0.452,0.648,-6.781,0.0318,0.75,0.252,0.173,0.579,116.22,2019,7,1717
304413,0,0.495,0.324,-12.865,0.0494,0.844,0.244,0.0934,0.377,158.459,2007,42,3881
697946,22,0.364,0.541,-10.379,0.0545,0.497,0.0827,0.119,0.322,80.339,1961,65,1480095
567026,0,0.375,0.348,-13.099,0.0362,0.763,0.39,0.106,0.287,58.217,1993,0,44
314600,12,0.211,0.00215,-36.189,0.0618,0.988,0.925,0.0547,0.119,68.65,2016,74,2898005
432680,3,0.304,0.434,-20.535,0.051,0.954,0.886,0.766,0.439,131.283,1965,34,2830
209852,0,0.39,0.913,-2.702,0.0556,0.0432,0.656,0.496,0.542,150.266,2013,51,173496
191946,0,0.599,0.688,-6.873,0.0539,0.485,0.071,0.12,0.684,77.62,2009,65,1348978
277773,0,0.684,0.598,-12.726,0.0614,0.534,0.744,0.144,0.886,101.931,2010,22,5145
283600,0,0.483,0.436,-12.45,0.0446,0.754,0.0147,0.163,0.314,124.107,2015,24,1587
452146,0,0.361,0.574,-12.243,0.0728,0.198,0.894,0.0839,0.689,63.419,2016,42,197324
44812,0,0.385,0.387,-9.816,0.034,0.962,0.0322,0.187,0.688,81.198,2015,53,540626
197480,0,0.639,0.589,-14.325,0.0263,0.67,0.317,0.155,0.422,115.008,2005,63,261659
291266,0,0.482,0.763,-7.582,0.0438,0.00568,0.0547,0.163,0.358,128.36,2007,57,591926
340746,10,0.506,0.569,-10.998,0.0424,0.746,0.000287,0.237,0.481,128.231,2004,51,113064
298640,0,0.475,0.851,-5.498,0.0376,0.00135,0.000909,0.298,0.381,116.372,2007,57,591926
368746,45,0.665,0.359,-8.887,0.0326,0.801,0.106,0.145,0.4,111.639,1959,44,188893
495373,45,0.528,0.583,-8.776,0.0643,0.592,0,0.305,0.671,96.284,1963,48,190095
385693,25,0.458,0.602,-8.409,0.0429,0.533,6.91e-06,0.0924,0.788,184.603,1999,47,126668
358868,0,0.357,0.567,-9.549,0.0381,0.644,0.456,0.23,0.448,78.438,2018,6,379
339160,30,0.521,0.471,-8.49,0.0504,0.587,0,0.301,0.723,165.215,1963,48,190095
185084,19,0.728,0.775,-7.696,0.0793,0.016,6.81e-06,0.699,0.489,117.93,2015,52,190966
69219,0,0.154,0.113,-19.121,0.0365,0.99,0.937,0.111,0.0657,105.631,2013,51,173496
340533,0,0.556,0.67,-8.042,0.0354,0.0342,0.0214,0.376,0.386,146.459,2007,57,591926
232493,0,0.239,0.96,-2.564,0.211,0.0464,1.5e-06,0.246,0.415,79.104,2010,54,123161
263800,0,0.556,0.405,-9.006,0.0391,0.689,0.605,0.0537,0.615,175.048,1999,0,20
176933,0,0.624,0.29,-12.828,0.0442,0.897,0.00089,0.103,0.626,137.708,2002,53,540626
130546,31,0.228,0.976,-5.218,0.213,0.000147,0.0445,0.103,0.465,147.153,2005,46,150901
225773,41,0.427,0.919,-4.121,0.0601,0.195,0.00368,0.0886,0.385,151.084,2011,65,1348978
202330,31,0.68,0.942,-2.688,0.0464,0.111,0,0.231,0.854,105.038,2017,39,240800
195000,0,0.401,0.864,-3.383,0.0968,0.00479,4.31e-06,0.267,0.741,144.627,2010,54,123161
312026,14,0.508,0.687,-8.667,0.0548,0.153,0.883,0.686,0.716,116.268,2017,30,25392
214153,0,0.722,0.869,-5.854,0.231,0.00368,0.622,0.129,0.798,129.975,2018,43,58437
402733,0,0.547,0.295,-8.663,0.0281,0.505,0.0241,0.098,0.0554,122.138,2002,30,18693
132640,36,0.256,0.958,-5.009,0.146,0.00598,0.000735,0.346,0.193,107.527,2005,46,150901
256750,28,0.397,0.755,-8.157,0.0668,0.0153,0.388,0.0552,0.676,131.997,2019,40,73980
182400,18,0.334,0.369,-12.852,0.0419,0.108,4.34e-06,0.272,0.336,122.058,1961,65,1480095
165453,4,0.329,0.959,-4.943,0.0457,0.000283,0.918,0.126,0.891,74.985,2012,41,49926
427973,1,0.418,0.158,-13.58,0.0374,0.986,0.914,0.148,0.282,118.593,2003,26,2980
405186,1,0.695,0.151,-14.354,0.0495,0.878,0.000505,0.114,0.439,95.856,2008,0,314
625293,49,0.473,0.67,-7.756,0.0353,0.446,3.15e-06,0.0957,0.808,152.484,1999,47,126668
