artist,album,track,uri,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_levels,album.release_year,album.release_year_category,artist.id,artist.genres,artist.popularity,artist.number_of_followers,estimated_genre_type,genre_category
Juan Serrano,Plays Popular Music of Spain and the Old World,Hava Nagilah,44uHoUUXBBUkgjkV3NZex8,239386,10,0.614,0.46,-14.324,0.0472,0.697,0.821,0.0927,0.713,139.843,4,"(1,24]",1965,"[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,34,2830,guitar,other
Juan Serrano,At the World's Fair,Salinas (Alegrias),0NSDv9FVdsPZqIVYykrGGV,299546,1,0.278,0.367,-19.03,0.0519,0.948,0.898,0.703,0.83,166.204,4,"[0,1]",1965,"[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,34,2830,guitar,other
Charlie Parker,Charlie Parker With Strings,Everything Happens To Me - Take 1 / Alternate,1rwqIlygSxt4jkIofAsAu5,201012,0,0.301,0.303,-12.131,0.0311,0.959,0.0624,0.129,0.441,148.649,1,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
The Dear Hunter,"Act II: The Meaning Of, And All Things Regarding Ms. Leading",Smiling Swine,5v0LKf13nzEqoEwH74JfqM,285320,0,0.514,0.585,-7.102,0.0313,0.256,8.91e-06,0.224,0.675,167.083,4,"[0,1]",2007,"(2002,2010]",51lE580QM13Anmb3mK2j1e,dreamo|progressive jazz fusion|progressive post-hardcore,47,144710,jazz,jazz
Sonny Stitt Quartet,Tune-Up!/Constellation,Tune-Up,6J5XeFgtVs0uIjOwcVgAK6,291453,0,0.372,0.654,-10.328,0.0389,0.47,0.000647,0.0876,0.513,157.45,4,"[0,1]",2007,"(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,42,3881,jazz,jazz
Kinder,Archipiélago,Instantes,0YCWjPvu956fVeb6zIXaBv,261786,1,0.374,0.777,-6.47,0.0257,0.000216,0.847,0.117,0.146,95.485,4,"[0,1]",2012,"(2010,2015]",6Pan5A16TZ1aKMIpnePAZ9,math rock latinoamericano|post-rock latinoamericano,12,2991,rock,other
Lauren Sevian,Bliss,Bluesishness,5hb9fTEoroFKrK9MSszzew,335379,0,0.582,0.424,-11.187,0.0431,0.833,0.71,0.125,0.666,83.276,4,"[0,1]",2018,"(2015,2022]",0Y6aUM2yWtx0OEBMhtVjDv,jazz saxophone,6,379,jazz,jazz
Charlie Parker,Charlie Parker With Strings,April In Paris - Take 2 / Alternate,7Mc62eOHNc0pIolvUHpNC1,213932,0,0.287,0.342,-9.368,0.0307,0.914,0.128,0.0517,0.372,97.197,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Charlie Parker,Best of the Complete Savoy & Dial Studio Recordings,Merry-Go-Round,0dDNhQt2suPq2xCqeahdD2,144866,0,0.394,0.635,-7.698,0.0841,0.484,0.00237,0.241,0.888,151.422,4,"[0,1]",2002,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Emily Remler,East To Wes,Ballad From A Music Box,1x9ucVtePrEGrDG5WvrvFP,441933,0,0.425,0.0189,-30.754,0.0349,0.966,0.766,0.0962,0.167,103.282,4,"[0,1]",1988,"[1957,2002]",2KD1KC9SgUiYueJUmWTnNJ,jazz guitar,32,16985,jazz,jazz
The Dave Brubeck Quartet,Time Out,Three to Get Ready,0w6EBWuqPEd2gBjofr5mmc,323866,24,0.453,0.193,-17.582,0.0461,0.861,0.466,0.156,0.686,178.795,3,"(1,24]",1959,"[1957,2002]",4iRZAbYvBqnxrbs6K25aJ7,bebop|jazz|jazz quartet,56,236687,jazz,jazz
Aphex Twin,Collapse EP,T69 collapse,1vTCJDVG7OiYw7LLmxTzVG,322840,33,0.437,0.926,-9.758,0.0587,0.0113,0.791,0.0961,0.418,152.323,4,"(24,85]",2018,"(2015,2022]",6kBDZFXuLrZgHnvmPu9NsG,ambient|braindance|electronica|intelligent dance music|uk experimental electronic,65,1009799,uk,other
Ornette Coleman,The Shape Of Jazz To Come,Congeniality,20cLrU1NlLJlOhPO3CkX9G,407840,25,0.623,0.315,-15.144,0.0574,0.417,0.354,0.0195,0.491,116.304,4,"(24,85]",1959,"[1957,2002]",47odibUtrN3lnWx0p0pk2P,avant-garde jazz|contemporary jazz|contemporary post-bop|experimental|free improvisation|free jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|norwegian contemporary jazz|uk contemporary jazz,35,114067,jazz,jazz
re:plus,Miscellany,Yourside - Intro-,3c3ZbZxdxphmHObZ85bFE7,43893,5,0.165,0.251,-20.725,0.122,0.927,0.00588,0.169,0.0354,103.845,4,"(1,24]",2015,"(2010,2015]",6ftHlqrtNdAq0bWL7zkaTG,ambeat|japanese jazz fusion,38,36295,jazz,jazz
KNOWER,Life,Lose My Mind,01ANRIM5xadzvgMqVhoC9b,203835,24,0.636,0.876,-2.863,0.063,0.000719,0.000409,0.217,0.479,145.98,4,"(1,24]",2016,"(2015,2022]",7fVp0A6oCMfiQJihMnY0SZ,la pop,37,88698,pop,pop
MGMT,Oracular Spectacular,The Youth,5nv854ey1k43KaZ0kHmE4Z,228013,51,0.485,0.799,-5.886,0.029,0.122,0.0054,0.33,0.468,111.012,3,"(24,85]",2007,"(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,75,2681980,alternative,alternative
Manchester Orchestra,Mean Everything To Nothing,Tony The Tiger,6gunk34vW60RK3godbdscY,189240,31,0.667,0.725,-7.363,0.0363,0.0111,0.0255,0.166,0.786,133.982,4,"(24,85]",2009,"(2002,2010]",5wFXmYsg3KFJ8BDsQudJ4f,indie rock,62,482388,rock,other
Plaid,The Digging Remedy,Held,63rEWUctL48YGyZpR1VYKR,226480,18,0.601,0.545,-15.867,0.053,0.223,0.813,0.139,0.568,200.011,4,"(1,24]",2016,"(2015,2022]",5akVqMzdZOdbMYbE4vNZWD,abstract|ambient|deep idm|drill and bass|electronica|intelligent dance music|microhouse|ninja,44,98561,dance,dance
Lauren Sevian,Bliss,Miss Lady,17TQktokYiHpkMf4RARKAt,344564,0,0.361,0.507,-10.585,0.0752,0.604,0.606,0.109,0.442,173.507,4,"[0,1]",2018,"(2015,2022]",0Y6aUM2yWtx0OEBMhtVjDv,jazz saxophone,6,379,jazz,jazz
Plaid,The Digging Remedy,CLOCK,0gkVD2tr14wCfJhqhdE94L,264000,35,0.453,0.522,-12.395,0.0537,0.312,0.822,0.0666,0.339,135.911,4,"(24,85]",2016,"(2015,2022]",5akVqMzdZOdbMYbE4vNZWD,abstract|ambient|deep idm|drill and bass|electronica|intelligent dance music|microhouse|ninja,44,98561,dance,dance
Charlie Parker,Bird - Original Motion Picture Soundtrack,All of Me,3C1Te94ztCf6DI5IDg4M8U,217200,24,0.46,0.48,-11.713,0.0371,0.825,0.000404,0.0657,0.725,96.541,4,"(1,24]",1988,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Charlie Parker,Charlie Parker With Strings,I'll Remember April - Takes 1 / Alternate & Take 2 / False Start,3hI2D46ts2k3SJE3nElihV,203186,0,0.389,0.385,-9.085,0.0396,0.908,0.0269,0.237,0.349,124.205,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
The Mars Volta,Frances the Mute,Plant A Nail In the Navel Stream,3fXSyWIYRwbGT7IV4aB7Q1,175826,0,0.0884,0.966,-2.86,0.223,0.00196,0.127,0.239,0.0932,192.977,3,"[0,1]",2005,"(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,54,589172,alternative,alternative
John Coltrane,Both Directions At Once: The Lost Album,Impressions - Take 1,05hSCC5hwv2rR4EyuslURV,246653,21,0.326,0.531,-11.234,0.0476,0.181,1.02e-06,0.33,0.686,80.623,3,"(1,24]",2018,"(2015,2022]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Silversun Pickups,Carnavas,Future Foe Scenarios,7iuXhan786faMHUaESCBfT,320600,0,0.279,0.887,-4.846,0.0849,0.106,1.79e-05,0.315,0.217,126.228,4,"[0,1]",2007,"(2002,2010]",6qyi8X6MdP1lu6B1K6yh3h,alternative rock|indie rock|la indie|modern rock|rock,57,591926,alternative,alternative
Jane's Addiction,Nothing's Shocking,Pigs in Zen,0MbbjxUwRG0nNbneLXKkHP,270533,35,0.362,0.849,-10.002,0.119,0.0101,0.124,0.426,0.687,179.101,4,"(24,85]",1988,"[1957,2002]",02NfyD6AlLA12crYzw5YcR,alternative metal|alternative rock|blues rock|funk metal|funk rock|grunge|nu metal|permanent wave|pop rock|rap rock|rock,57,1258991,alternative,alternative
The Dear Hunter,"Act II: The Meaning Of, And All Things Regarding Ms. Leading",Dear Ms. Leading,5TssSpB76USBqXTK8kHISd,268493,0,0.451,0.93,-4.523,0.0636,0.0132,8.65e-05,0.429,0.517,160.002,3,"[0,1]",2007,"(2002,2010]",51lE580QM13Anmb3mK2j1e,dreamo|progressive jazz fusion|progressive post-hardcore,47,144710,jazz,jazz
Slint,Spiderland,Washer,3SextuOmh1tNeVm3TP58l2,530026,0,0.448,0.0954,-24.127,0.0304,0.378,0.517,0.0852,0.0384,110.625,4,"[0,1]",1991,"[1957,2002]",4IwOItqRhsIoRuD5HP4vyC,alternative rock|art rock|dream pop|experimental|experimental rock|indie rock|louisville underground|math rock|post-hardcore|post-punk|post-rock|slowcore,42,157593,alternative,alternative
Cannonball Adderley,Nancy Wilson/Cannonball Adderley,Unit 7 - Instrumental,0LxC9ft9j7BFy29kJFLqqs,365293,21,0.557,0.398,-11.021,0.0276,0.626,8.03e-06,0.113,0.56,91.929,4,"(1,24]",1962,"[1957,2002]",2JfVCMa3FlvQRlLT5uH9zb,adult standards|lounge|vocal jazz,59,192779,jazz,jazz
Gary Burton,Crystal Silence,Crystal Silence,1Hq8J28icckPCfVBH1kSJD,541093,30,0.375,0.0229,-23.547,0.0473,0.985,0.866,0.0891,0.105,59.744,4,"(24,85]",1973,"[1957,2002]",4iovNkf44dsELmo3E7XSKX,contemporary jazz|ecm-style jazz|jazz|jazz fusion|jazz vibraphone,39,44896,jazz,jazz
Aphex Twin,Collapse EP,1st 44,5w1gF0DpAeTkFnLTlbLm96,369906,30,0.64,0.72,-11.989,0.0514,0.002,0.676,0.109,0.154,149.006,4,"(24,85]",2018,"(2015,2022]",6kBDZFXuLrZgHnvmPu9NsG,ambient|braindance|electronica|intelligent dance music|uk experimental electronic,65,1009799,uk,other
re:plus,Miscellany,Sepia,0IoNamdwWKsXgDhrk48i3H,245586,17,0.621,0.71,-6.137,0.0272,0.454,0.822,0.185,0.395,95.005,4,"(1,24]",2015,"(2010,2015]",6ftHlqrtNdAq0bWL7zkaTG,ambeat|japanese jazz fusion,38,36295,jazz,jazz
Charlie Parker,Charlie Parker With Strings,Dancing In The Dark - Take 3 / Alternate,55PKgknmgIsROTWZ8cZ9o7,203292,0,0.388,0.32,-9.888,0.0346,0.938,0.0758,0.151,0.29,132.591,3,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
ROSALÍA,El Mal Querer,A NINGÚN HOMBRE - Cap.11: Poder,0RhO0RV0YKyF05kZ4uQOHW,94223,56,0.555,0.149,-6.599,0.0413,0.942,0,0.135,0.408,107.785,5,"(24,85]",2018,"(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,85,6547564,r&b,other
Sonny Rollins Quartet,Tenor Madness - Saxophone Colossus,You Don't Know What Love Is,4NT4lT5wd5qFOWwuoQipFh,393080,0,0.619,0.194,-11.149,0.0423,0.905,0.816,0.09,0.335,70.757,4,"[0,1]",2010,"(2002,2010]",2mlKlEmxOO3vb6DqopDh4H,bebop|jazz quartet,35,8929,jazz,jazz
MGMT,Congratulations,Brian Eno,4QbVaPjV46w52zemaIWYl8,271773,39,0.374,0.969,-3.505,0.0527,0.00851,0.00289,0.0656,0.635,181.787,4,"(24,85]",2010,"(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,75,2681980,alternative,alternative
KNOWER,Life,Butts Tits Money,0QUojS0q0TNRDs4qkSglGa,213529,36,0.688,0.832,-4.34,0.0771,0.0119,0.00031,0.073,0.527,135.855,4,"(24,85]",2016,"(2015,2022]",7fVp0A6oCMfiQJihMnY0SZ,la pop,37,88698,pop,pop
Charlie Parker,Charlie Parker With Strings,East Of The Sun (West Of The Moon),7feFkdngJP2vK79aF80Us6,221132,0,0.36,0.4,-9.212,0.0315,0.922,0.556,0.368,0.35,63.614,3,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
bohemianvoodoo,echoes,Nomad,45561ohuyguUvaRPe0Qzzv,355440,15,0.364,0.728,-10.801,0.0311,0.691,0.947,0.727,0.492,130.484,4,"(1,24]",2017,"(2015,2022]",2pKjlyTAEzqUAFsQNCgmkS,japanese jazz|japanese jazz fusion|japanese post-rock,30,25392,jazz,jazz
Flying Lotus,Cosmogramma,German Haircut,1Pv5j7BtAEDnuvdHNyuOtC,117173,29,0.326,0.592,-10.657,0.0636,0.469,0.502,0.392,0.201,74.423,5,"(24,85]",2010,"(2002,2010]",29XOeO6KIWxGthejQqn793,afrofuturism|alternative hip-hop|electronica|escape room|experimental hip-hop|glitch|glitch hop|hip-hop|intelligent dance music|jazztronica|psychedelic hip-hop|wonky,57,714382,alternative,alternative
The Flashbulb,Hardscrabble,Back of the Yards,3Bnduka5KRhAYJO0SPC2Pt,202133,7,0.701,0.818,-7.665,0.18,0.0102,0.893,0.0997,0.493,160.018,4,"(1,24]",2012,"(2010,2015]",6mMCSCuTbGU6kNr4303LwH,breakcore|drill and bass|intelligent dance music,41,49926,dance,dance
KNOWER,Life,Hanging On,5MEAdc9kKuFbsYRY0HJ8LB,324827,32,0.683,0.942,-3.535,0.0508,0.0103,0.0165,0.093,0.474,116.023,4,"(24,85]",2016,"(2015,2022]",7fVp0A6oCMfiQJihMnY0SZ,la pop,37,88698,pop,pop
What the Tango?!,Alt Mission,Fuego,6ENXIFmwWP8cf5G7rLV56y,223422,0,0.575,0.566,-7.97,0.0274,0.0425,0.772,0.268,0.296,124.964,4,"[0,1]",2013,"(2010,2015]",1Rs2sifpDyJ0vJ2picQOUd,,0,36,,Not Assigned
Chick Corea,Hot House,Time Remembered,2tMy22ASJLMNU3bLOsHbpI,371880,5,0.35,0.199,-16.996,0.0369,0.994,0.911,0.0963,0.0399,70.958,4,"(1,24]",2012,"(2010,2015]",5olDKSsFhhmwh8UCWwKtpq,contemporary jazz|contemporary post-bop|ecm-style jazz|jazz|jazz fusion|jazz piano|uk contemporary jazz,51,313664,jazz,jazz
Veronik,Anómala,Cerré los ojos,2fLvNvlMSCVqJ7s3q46rXY,256517,0,0.264,0.442,-8.659,0.0307,0.405,0.982,0.15,0.156,135.178,4,"[0,1]",2017,"(2015,2022]",581TNInp3mZTmJ1R1q2k1B,,0,3,,Not Assigned
KNOWER,Life,Die Right Now,5li8Xl69ORKZNrqn1Uz3IX,220114,31,0.443,0.794,-3.932,0.0675,0.0193,2.06e-05,0.337,0.505,175.325,4,"(24,85]",2016,"(2015,2022]",7fVp0A6oCMfiQJihMnY0SZ,la pop,37,88698,pop,pop
John Coltrane,My Favorite Things,Everytime We Say Goodbye,6yuhA5jlK7gEAIVoJ5WK1f,345266,41,0.447,0.121,-21.562,0.0378,0.803,0.777,0.0695,0.0989,121.761,4,"(24,85]",1961,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Quincy Jones,Jazz in Film,Pawnbroker,7I4tiPHB6r2x8jHqbDb1ti,422573,6,0.43,0.36,-10.294,0.0332,0.762,0.873,0.164,0.335,102.371,4,"(1,24]",1999,"[1957,2002]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Plini,Handmade Cities,Inhale,6MEyw3zOgtsKxRhFRYpP1x,297853,40,0.441,0.69,-8.065,0.0568,0.0328,0.823,0.366,0.542,66.646,4,"(24,85]",2016,"(2015,2022]",3Gs10XJ4S4OEFrMRqZJcic,djent|instrumental math rock|instrumental rock|progressive jazz fusion,50,264509,jazz,jazz
bohemianvoodoo,echoes,A Peacock,5rN3uldoWW99Wp1MIoOugq,369866,13,0.41,0.243,-18.858,0.0391,0.202,0.87,0.323,0.0723,96.287,4,"(1,24]",2017,"(2015,2022]",2pKjlyTAEzqUAFsQNCgmkS,japanese jazz|japanese jazz fusion|japanese post-rock,30,25392,jazz,jazz
Donald Harrison,Quantum Leap,I'm The Big Chief of Congo Square,2DTf1EejKb4q0adUO3JzVq,487880,7,0.608,0.46,-12.034,0.0462,0.601,0.837,0.169,0.502,106.925,4,"(1,24]",2010,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
Juan Serrano,At the World's Fair,Altozano (Seguiriyas),4MlIcMIjvdHj4DlQZIvNlD,451373,2,0.328,0.341,-19.479,0.129,0.956,0.835,0.607,0.591,81.229,4,"(1,24]",1965,"[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,34,2830,guitar,other
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 15: No. 1 in F Major",0rI0WGJAocQesazymYCW6Q,231653,13,0.279,0.0238,-20.718,0.0368,0.99,0.872,0.0663,0.0997,86.513,4,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
Silk,Tonight,Meeting in My Bedroom,3Ypnlj9KYSif4Elk7EeHgt,306093,53,0.716,0.455,-7.148,0.0282,0.0329,1.87e-06,0.0599,0.226,111.668,4,"(24,85]",1999,"[1957,2002]",2etWSM1cPeITq5E2bEK8PW,contemporary r&b|r&b|urban contemporary,48,979361,contemporary,other
Susana China,Trapézio,As Manhãs,7pGsH8Ufk0xz83YoFZiIuZ,213901,0,0.504,0.448,-8.671,0.0311,0.854,2.97e-06,0.0875,0.376,139.762,4,"[0,1]",2018,"(2015,2022]",1AGEQE7IRNqCFE73Tk8ad5,,0,108,,Not Assigned
Charlie Parker,Charlie Parker With Strings,Lover,3J0aGa1bWXHYlCzT3d9NyN,189119,0,0.385,0.686,-7.086,0.0606,0.711,0.00854,0.0974,0.433,137.047,5,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
John Coltrane,Coltrane Plays the Blues,Blues to Elvin - Alternate Take 1,72Qg45Wjr2arYd8uKk5Apy,657373,12,0.496,0.333,-15.4,0.0422,0.677,0.00265,0.192,0.482,138.317,3,"(1,24]",1962,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Charlie Parker,Charlie Parker With Strings,Dancing In The Dark,3ml2FEcT0c9b7aeqBrfe5O,192252,0,0.409,0.501,-8.012,0.0383,0.879,0.645,0.208,0.405,133.811,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Pharoah Sanders,Thembi,Love,3MG7ykbYDZUxJ2NqzLCfAy,312666,0,0.438,0.325,-19.741,0.171,0.912,0.948,0.111,0.266,78.119,1,"[0,1]",1971,"[1957,2002]",3JLUCojZaHrX2LaUkSj7Ud,avant-garde jazz|free jazz|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|spiritual jazz|uk contemporary jazz,48,126012,jazz,jazz
VHS Head,Trademark Ribbons of Gold,Remote Control,2EnQXKVgsR8WyzBDT4onDH,315213,3,0.643,0.947,-4.304,0.131,0.0617,0.752,0.147,0.613,98.02,4,"(1,24]",2010,"(2002,2010]",4yeeydDo3JBOENa72J7KdV,vaporwave,11,3063,vaporwave,other
rü,terodesu,Sssssssssssssssssssssss,2vg3EJAl1k44sbe2dG8CbY,117000,0,0.443,0.462,-13.097,0.107,0.617,0.925,0.143,0.169,159.965,4,"[0,1]",2018,"(2015,2022]",1slGKMObSjFDHaNM5ILhSv,peruvian indie,13,602,indie,indie
Flying Lotus,Cosmogramma,Dance Of The Pseudo Nymph,4iRf6daikCpjbmscGxwBV7,166640,30,0.575,0.958,-4.806,0.0995,0.0135,0.895,0.282,0.923,82.994,4,"(24,85]",2010,"(2002,2010]",29XOeO6KIWxGthejQqn793,afrofuturism|alternative hip-hop|electronica|escape room|experimental hip-hop|glitch|glitch hop|hip-hop|intelligent dance music|jazztronica|psychedelic hip-hop|wonky,57,714382,alternative,alternative
DJ Shadow,The Mountain Will Fall,The Mountain Will Fall,0luALYlvY9yt0T8YmevkcL,276597,0,0.259,0.486,-7.358,0.0391,0.000445,0.744,0.701,0.035,136.076,4,"[0,1]",2016,"(2015,2022]",5CE2IfdYZEQGIDsfiRm8SI,big beat|downtempo|electronica|hip-hop|trip hop|turntablism,62,540941,big,other
McCoy Tyner,Tender Moments,The High Priest - Remastered,1QVX2tIgB5zS7WrMbWtTqj,365760,13,0.598,0.326,-14.061,0.0428,0.845,0.302,0.0834,0.416,137.807,4,"(1,24]",2004,"(2002,2010]",2EsmKkHsXK0WMNGOtIhbxr,contemporary post-bop|hard bop|jazz|jazz fusion|jazz piano|stride|uk contemporary jazz,51,113064,jazz,jazz
Charles McPherson,Come Play With Me,Marionette,6oTtxeC33RTstBK3TEJXJL,416773,0,0.68,0.457,-12.201,0.065,0.576,0.663,0.0776,0.743,108.008,4,"[0,1]",2008,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Venetian Snares,Detrimentalist,Flashforward,79PlM7PbaP0wZnhTNStdIE,388693,0,0.378,0.999,0.939,0.427,0.0168,0.639,0.173,0.325,174.09,1,"[0,1]",2008,"(2002,2010]",7eKIP3IoPoUAZgZuvMM6hf,braindance|breakcore|drill and bass|hardcore techno|intelligent dance music,37,98895,dance,dance
"Lester Young, Roy Eldridge & Vic Dickenson",Jazz Giants -56,I Didn't Know What Time It Was,1i5nGwRDWfHLt2dLkGJw7S,601880,1,0.504,0.284,-13.39,0.0407,0.753,2.47e-05,0.108,0.566,131.395,4,"[0,1]",2008,"(2002,2010]",0NKZIt0DlfPgRatwIcoI1A,,0,314,,Not Assigned
VHS Head,Trademark Ribbons of Gold,DPP39,2oakrxZW47mozQVPLDbhNA,185360,2,0.764,0.934,-6.374,0.0855,0.282,0.818,0.107,0.299,100.006,4,"(1,24]",2010,"(2002,2010]",4yeeydDo3JBOENa72J7KdV,vaporwave,11,3063,vaporwave,other
Pharoah Sanders,Thembi,Thembi,6x4WAXhYazOoc0vCg2sybO,422333,0,0.314,0.458,-12.472,0.0418,0.168,2.11e-05,0.108,0.839,168.63,4,"[0,1]",1971,"[1957,2002]",3JLUCojZaHrX2LaUkSj7Ud,avant-garde jazz|free jazz|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|spiritual jazz|uk contemporary jazz,48,126012,jazz,jazz
John Coltrane,Giant Steps,Countdown,0m9kjCcQ6jSGBNuTAr0d0i,145440,0,0.423,0.494,-14.248,0.0629,0.668,0.0753,0.103,0.526,172.715,3,"[0,1]",1960,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Dave Liebman,Solo (Live in New York),The Hollow Men (Live),0hWVp6x0CWA22dNiTRXYRA,244826,0,0.335,0.246,-9.887,0.0855,0.989,0.658,0.74,0.315,74.138,3,"[0,1]",2015,"(2010,2015]",429bUEZe2Hq5QJvO2CmhLn,avant-garde jazz|contemporary jazz|contemporary post-bop|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|swedish jazz|uk contemporary jazz,35,9673,jazz,jazz
The Rolling Stones,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Under My Thumb,2aGI6026jt9do6XgCd7YED,221573,0,0.718,0.647,-8.78,0.0342,0.31,0.145,0.115,0.816,127.086,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
The Mars Volta,Frances the Mute,Sarcophagi,00lPoVbWbjJD0MS7S30KE8,53986,0,0.501,0.664,-7.768,0.035,0.645,0.668,0.228,0.388,145.001,4,"[0,1]",2005,"(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,54,589172,alternative,alternative
Portugal. The Man,In the Mountain in the Cloud,Share with Me the Sun,60pGI8AIB22qB8rC0BHrA0,164160,37,0.515,0.848,-7.287,0.0345,0.127,0.0368,0.38,0.565,173.912,4,"(24,85]",2011,"(2010,2015]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,65,1348978,alternative,alternative
John Coltrane,Coltrane Plays the Blues,Blues to You - Alternate Take 2,2FfOHiuQM31D7CVukZLhI3,330400,10,0.515,0.516,-12.302,0.0657,0.199,0,0.305,0.702,108.503,3,"(1,24]",1962,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Shinsei Kamattechan,Minna Sine,kuchizusameru youni,1vOuEiLnP5iTnI0OfvvBkx,240558,0,0.379,0.983,-2.293,0.1,0.139,9.71e-06,0.0454,0.21,77.118,4,"[0,1]",2010,"(2002,2010]",1ZnuqrjIR4q8zhgriUYsSo,japanese alternative rock,54,123161,alternative,alternative
Charles McPherson,Siku Ya Bibi,Good Morning Heartache,1w8c7pzIndb9doYIAsKEfa,258481,0,0.409,0.334,-10.576,0.0337,0.793,0.0581,0.0674,0.284,101.363,3,"[0,1]",1991,"[1957,2002]",6iRat96avb9tai5DCUZ7qf,,10,1884,,Not Assigned
Macross 82-99,CHAM!,Sailor Team,5BZlA4HSV36XZqnfOQOzyz,163278,36,0.831,0.758,-6.448,0.15,0.006,0.0262,0.313,0.826,122.006,4,"(24,85]",2015,"(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,52,190966,bass,other
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 9: No. 2 in E-Flat Major",7IfArp0ScTxqviuPeCYBe9,271133,21,0.468,0.0217,-23.881,0.0472,0.99,0.816,0.0858,0.122,137.055,5,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
